TASs00016g03154m00001	788cf29e89f900218d88d2c3be0f4ef5	537	PANTHER	PTHR15435	KICSTOR COMPLEX PROTEIN KAPTIN	254	481	1.0E-37	T	16-04-2024	IPR029982	Kaptin
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:1.10.10.2740	-	951	1043	4.1E-29	T	16-04-2024	IPR042066	Spt6, Death-like domain
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	ProSiteProfiles	PS50126	S1 domain profile.	1135	1189	10.796713	T	16-04-2024	IPR003029	S1 domain
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:1.10.10.650	-	303	363	3.3E-9	T	16-04-2024	IPR023319	Tex-like protein, HTH domain superfamily
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:3.30.420.140	-	675	838	4.0E-33	T	16-04-2024	IPR037027	YqgF/RNase H-like domain superfamily
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	111	181	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	PANTHER	PTHR10145:SF6	TRANSCRIPTION ELONGATION FACTOR SPT6	386	1438	0.0	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	PANTHER	PTHR10145:SF6	TRANSCRIPTION ELONGATION FACTOR SPT6	20	362	0.0	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	SUPERFAMILY	SSF53098	Ribonuclease H-like	692	835	3.03E-15	T	16-04-2024	IPR012337	Ribonuclease H-like superfamily
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:1.10.3500.10	-	393	636	1.4E-69	T	16-04-2024	IPR023323	Tex-like domain superfamily
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	CDD	cd09928	SH2_Cterm_SPT6_like	1334	1425	7.38565E-23	T	16-04-2024	IPR035018	Spt6, SH2 domain, C terminus
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:3.30.505.10	SH2 domain	1336	1429	6.6E-14	T	16-04-2024	IPR036860	SH2 domain superfamily
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	SUPERFAMILY	SSF158832	Tex N-terminal region-like	393	620	1.83E-18	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	PIRSF	PIRSF036947	Spt6	371	1448	1.6E-301	T	16-04-2024	IPR017072	Transcription elongation factor Spt6
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	PIRSF	PIRSF036947	Spt6	2	364	7.3E-42	T	16-04-2024	IPR017072	Transcription elongation factor Spt6
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Pfam	PF14632	Acidic N-terminal SPT6	34	114	3.8E-9	T	16-04-2024	IPR028083	Spt6 acidic, N-terminal domain
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	SUPERFAMILY	SSF47781	RuvA domain 2-like	851	943	9.45E-12	T	16-04-2024	IPR010994	RuvA domain 2-like
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Pfam	PF14639	Holliday-junction resolvase-like of SPT6	676	834	1.6E-20	T	16-04-2024	IPR028231	Transcription elongation factor Spt6, YqgF domain
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	1432	1453	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:2.40.50.140	-	1046	1194	4.5E-17	T	16-04-2024	IPR012340	Nucleic acid-binding, OB-fold
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Coils	Coil	Coil	1479	1479	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	CDD	cd09918	SH2_Nterm_SPT6_like	1242	1325	9.85914E-35	T	16-04-2024	IPR035019	Spt6, SH2 domain, N terminus
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	31	45	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:1.10.150.850	-	270	302	3.3E-9	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:1.10.150.850	-	849	945	2.2E-20	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	82	96	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	1	17	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	111	144	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	PANTHER	PTHR10145	TRANSCRIPTION ELONGATION FACTOR SPT6	386	1438	0.0	T	16-04-2024	IPR017072	Transcription elongation factor Spt6
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	PANTHER	PTHR10145	TRANSCRIPTION ELONGATION FACTOR SPT6	20	362	0.0	T	16-04-2024	IPR017072	Transcription elongation factor Spt6
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	CDD	cd00164	S1_like	1132	1187	0.00323644	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Pfam	PF00575	S1 RNA binding domain	1133	1188	2.2E-5	T	16-04-2024	IPR003029	S1 domain
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Pfam	PF14635	Helix-hairpin-helix motif	841	943	2.7E-27	T	16-04-2024	IPR032706	Transcription elongation factor Spt6, helix-hairpin-helix motif
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	SUPERFAMILY	SSF47781	RuvA domain 2-like	958	1045	5.78E-8	T	16-04-2024	IPR010994	RuvA domain 2-like
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	636	655	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Pfam	PF17674	HHH domain	958	1044	7.8E-8	T	16-04-2024	IPR041692	HHH domain 9
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Gene3D	G3DSA:3.30.505.10	SH2 domain	1228	1334	3.2E-34	T	16-04-2024	IPR036860	SH2 domain superfamily
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	MobiDBLite	mobidb-lite	consensus disorder prediction	1	97	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	Coils	Coil	Coil	1208	1232	-	T	16-04-2024	-	-
TASs00001g00117m00001	2f624ccd740bc1943bad79744a59cbe4	1479	SUPERFAMILY	SSF55550	SH2 domain	1251	1332	2.42E-7	T	16-04-2024	IPR036860	SH2 domain superfamily
TASs00273g09596m00001	c6df9f570ed60dbe654cba189150920c	307	MobiDBLite	mobidb-lite	consensus disorder prediction	67	103	-	T	16-04-2024	-	-
